Data Dimensions/Time,QIN,CNI,CNI data cleaning
26/03/2021 09:02,460.996,326,CNI outlier
26/03/2021 09:05,457.867,326.79999,CNI outlier
26/03/2021 09:08,456.26099,327,CNI outlier
26/03/2021 09:11,459.315,330.39999,CNI outlier
26/03/2021 09:14,461.388,334.20001,CNI outlier
26/03/2021 09:17,469.74301,307.202,CNI outlier
26/03/2021 09:20,470.53699,322.00201,CNI outlier
26/03/2021 09:23,456.88,341.202,CNI outlier
26/03/2021 09:26,453.379,358.00201,CNI outlier
26/03/2021 09:29,431.51801,417,Rest
26/03/2021 09:32,386.61099,421.20001,Rest
26/03/2021 09:35,350.638,427.79999,Rest
26/03/2021 09:38,379.51599,428.20001,Rest
26/03/2021 09:41,407.026,429.79999,Rest
26/03/2021 09:44,430.76501,429.60001,Rest
26/03/2021 09:47,445.57901,431.60001,Rest
26/03/2021 09:50,411.12601,433.39999,Rest
26/03/2021 09:53,450.86301,433.60001,Rest
26/03/2021 09:56,459.73199,434.20001,Rest
26/03/2021 09:59,459.22299,432.79999,Rest
26/03/2021 10:02,453.88199,432.79999,Rest
26/03/2021 10:05,387.66599,432,Rest
26/03/2021 10:08,432.125,431.20001,Rest
26/03/2021 10:11,448.35199,431.20001,Rest
26/03/2021 10:14,443.65399,430.60001,Rest
26/03/2021 10:17,428.06,432.60001,Rest
26/03/2021 10:20,371.349,434.39999,Rest
26/03/2021 10:23,357.28201,436.60001,Rest
26/03/2021 10:26,358.63599,439.20001,Rest
26/03/2021 10:29,358.16199,443.20001,Rest
26/03/2021 10:32,357.42499,444.79999,Rest
26/03/2021 10:35,352.55399,446.60001,Rest
26/03/2021 10:38,378.57901,447.39999,Rest
26/03/2021 10:41,449.62,448.79999,Rest
26/03/2021 10:44,462.84299,450.60001,Rest
26/03/2021 10:47,473.78201,455.39999,Rest
26/03/2021 10:50,457.189,463.79999,Rest
26/03/2021 10:53,415.48599,478.20001,Rest
26/03/2021 10:56,473.83401,482.20001,Rest
26/03/2021 10:59,510.85699,487.20001,Rest
26/03/2021 11:02,509.92999,482.60001,Rest
26/03/2021 11:05,499.047,466.79999,Rest
26/03/2021 11:08,454.36301,462.39999,Rest
26/03/2021 11:11,502.45801,454.60001,Rest
26/03/2021 11:14,509.47699,456.20001,Rest
26/03/2021 11:17,504.70499,465.20001,Rest
26/03/2021 11:20,485.01901,469.79999,Rest
26/03/2021 11:23,398.64801,477.20001,Rest
26/03/2021 11:26,392.93301,477.60001,Rest
26/03/2021 11:29,465.31299,476,Rest
26/03/2021 11:32,509.298,475.79999,Rest
26/03/2021 11:35,516.09998,478.20001,Rest
26/03/2021 11:38,511.77701,480.79999,Rest
26/03/2021 11:41,431.487,485,Rest
26/03/2021 11:44,384.49301,485.20001,Rest
26/03/2021 11:47,376.30899,490.79999,Rest
26/03/2021 11:50,382.125,508.79999,Rest
26/03/2021 11:53,400.26501,549.59998,Rest
26/03/2021 11:56,404.548,572,Rest
26/03/2021 11:59,436.12,585.59998,Rest
26/03/2021 12:02,491.005,569,Rest
26/03/2021 12:05,503.32901,524.79999,Rest
26/03/2021 12:08,502.52399,496.60001,Rest
26/03/2021 12:11,461.32101,458,Rest
26/03/2021 12:14,394.93301,441.20001,Rest
26/03/2021 12:17,411.879,446.39999,Rest
26/03/2021 12:20,478.452,456.60001,Rest
26/03/2021 12:23,495.50699,472,Rest
26/03/2021 12:26,496.18701,477.20001,Rest
26/03/2021 12:29,436.634,458.79999,Rest
26/03/2021 12:32,349.70401,443.20001,Rest
26/03/2021 12:35,364.78699,422,Rest
26/03/2021 12:38,427.76401,412.79999,Rest
26/03/2021 12:41,494.13199,398.79999,Rest
26/03/2021 12:44,523.72998,390.60001,Rest
26/03/2021 12:47,520.39697,390.20001,Rest
26/03/2021 12:50,483.33801,393.60001,Rest
26/03/2021 12:53,457.96701,399,Rest
26/03/2021 12:56,458.17099,402.79999,Rest
26/03/2021 12:59,405.27899,403.20001,Rest
26/03/2021 13:02,382.37399,398.39999,Rest
26/03/2021 13:05,377.358,394.39999,Rest
26/03/2021 13:08,389.63699,400.39999,Rest
26/03/2021 13:11,429.38699,420.60001,Rest
26/03/2021 13:14,434.112,435.39999,Rest
26/03/2021 13:17,440.78,465.39999,Rest
26/03/2021 13:20,441.534,480.20001,Rest
26/03/2021 13:23,437.806,489,Rest
26/03/2021 13:26,402.34,493.60001,Rest
26/03/2021 13:29,371.42599,488.20001,Rest
26/03/2021 13:32,391.47501,480,Rest
26/03/2021 13:35,423.03699,475.79999,Rest
26/03/2021 13:38,462.51199,475.79999,Rest
26/03/2021 13:41,468.19,467.79999,Rest
26/03/2021 13:44,414.39499,459,Rest
26/03/2021 13:47,382.702,442.60001,Rest
26/03/2021 13:50,402.39401,434.60001,Rest
26/03/2021 13:53,439.48801,432,Rest
26/03/2021 13:56,444.048,436.20001,Rest
26/03/2021 13:59,416.29901,435.79999,Rest
26/03/2021 14:02,390.92499,428.39999,Rest
26/03/2021 14:05,359.78101,417.79999,Rest
26/03/2021 14:08,365.99301,409,Rest
26/03/2021 14:11,384.77899,396.39999,Rest
26/03/2021 14:14,382.08899,391.79999,Rest
26/03/2021 14:17,377.74399,385.20001,Rest
26/03/2021 14:20,425.125,381.20001,Rest
26/03/2021 14:23,439.68399,379.60001,Rest
26/03/2021 14:26,433.39401,377.79999,Rest
26/03/2021 14:29,421.263,376.39999,Rest
26/03/2021 14:32,369.03,375.79999,Rest
26/03/2021 14:35,349.81201,374,Rest
26/03/2021 14:38,350.44901,372.79999,Rest
26/03/2021 14:41,353.50299,369.79999,Rest
26/03/2021 14:44,356.04001,368.39999,Rest
26/03/2021 14:47,358.37201,365.60001,Rest
26/03/2021 14:50,360.84698,365.20001,Rest
26/03/2021 14:53,363.267,366.39999,Rest
26/03/2021 14:56,363.14099,367.39999,Rest
26/03/2021 14:59,362.561,368.79999,Rest
26/03/2021 15:02,364.621,370.79999,Rest
26/03/2021 15:05,368.289,375.20001,Rest
26/03/2021 15:08,365.99301,377.79999,Rest
26/03/2021 15:11,371.495,382.79999,Rest
26/03/2021 15:14,370.11801,385.79999,Rest
26/03/2021 15:17,364.01599,387.60001,Rest
26/03/2021 15:20,390.32199,391.79999,Rest
26/03/2021 15:23,429.444,398,Rest
26/03/2021 15:26,428.13699,400.20001,Rest
26/03/2021 15:29,412.17999,403.39999,Rest
26/03/2021 15:32,395.30301,401.20001,Rest
26/03/2021 15:35,372.77899,396.60001,Rest
26/03/2021 15:38,383.539,394.20001,Rest
26/03/2021 15:41,408.806,391.20001,Rest
26/03/2021 15:44,407.71399,389.79999,Rest
26/03/2021 15:47,395.048,387.20001,Rest
26/03/2021 15:50,390.401,385.79999,Rest
26/03/2021 15:53,390.12201,384.39999,Rest
26/03/2021 15:56,389.884,383.60001,Rest
26/03/2021 15:59,392.19199,384.20001,Rest
26/03/2021 16:02,396.29401,384,Rest
26/03/2021 16:05,391.802,381.39999,Rest
26/03/2021 16:08,391.46899,380,Rest
26/03/2021 16:11,393.23099,379.60001,Rest
26/03/2021 16:14,383.37,379.60001,Rest
26/03/2021 16:17,383.68301,380,Rest
26/03/2021 16:20,382.89401,381.39999,Rest
26/03/2021 16:23,377.505,382.39999,Rest
26/03/2021 16:26,383.65601,384,Rest
26/03/2021 16:29,382.42801,388.60001,Rest
26/03/2021 16:32,377.888,389.79999,Rest
26/03/2021 16:35,373.50101,389.60001,Rest
26/03/2021 16:38,386.78299,388.39999,Rest
26/03/2021 16:41,443.043,384.79999,Rest
26/03/2021 16:44,445.60001,383.39999,Rest
26/03/2021 16:47,443.97299,383.20001,Rest
26/03/2021 16:50,427.577,382.60001,Rest
26/03/2021 16:53,375.92899,383,Rest
26/03/2021 16:56,375.078,383.79999,Rest
26/03/2021 16:59,382.02399,386.60001,Rest
26/03/2021 17:02,384.698,390.79999,Rest
26/03/2021 17:05,377.69,395.20001,Rest
26/03/2021 17:08,378.561,397.39999,Rest
26/03/2021 17:11,375.71899,400.20001,Rest
26/03/2021 17:14,368.71799,400.60001,Rest
26/03/2021 17:17,422.04001,405.39999,Rest
26/03/2021 17:20,432.22699,408.20001,Rest
26/03/2021 17:23,424.94299,409,Rest
26/03/2021 17:26,428.22501,408.79999,Rest
26/03/2021 17:29,386.745,404.60001,Rest
26/03/2021 17:32,411.729,400.79999,Rest
26/03/2021 17:35,417.68399,396,Rest
26/03/2021 17:38,412.49301,392.60001,Rest
26/03/2021 17:41,399.198,386,Rest
26/03/2021 17:44,362.05801,382.20001,Rest
26/03/2021 17:47,359.63101,377.20001,Rest
26/03/2021 17:50,361.32101,374.60001,Rest
26/03/2021 17:53,366.41101,372.60001,Rest
26/03/2021 17:56,371.384,373.20001,Rest
26/03/2021 17:59,375.13901,374,Rest
26/03/2021 18:02,377.11401,374.20001,Rest
26/03/2021 18:05,377.24701,374.60001,Rest
26/03/2021 18:08,374.96201,373.79999,Rest
26/03/2021 18:11,376.71799,371,Rest
26/03/2021 18:14,436.12201,372.39999,Rest
26/03/2021 18:17,466.177,376.20001,Rest
26/03/2021 18:20,465.76999,378.60001,Rest
26/03/2021 18:23,467.72501,384.39999,Rest
26/03/2021 18:26,410.75101,384.39999,Rest
26/03/2021 18:29,425.04501,380.60001,Rest
26/03/2021 18:32,459.612,377.20001,Rest
26/03/2021 18:35,459.55099,372.39999,Rest
26/03/2021 18:38,461.98199,371,Rest
26/03/2021 18:41,414.97101,371,Rest
26/03/2021 18:44,413.40601,369.79999,Rest
26/03/2021 18:47,440.802,366.20001,Rest
26/03/2021 18:50,436.38901,362.20001,Rest
26/03/2021 18:53,440.77499,356.60001,Rest
26/03/2021 18:56,408.397,354.60001,Rest
26/03/2021 18:59,376.40799,352.39999,Rest
26/03/2021 19:02,377.759,352.39999,Rest
26/03/2021 19:05,388.41901,354.39999,Rest
26/03/2021 19:08,440.96701,356.39999,Rest
26/03/2021 19:11,462.66699,360.60001,Rest
26/03/2021 19:14,463.328,363,Rest
26/03/2021 19:17,447.83801,363.60001,Rest
26/03/2021 19:20,392.996,362.60001,Rest
26/03/2021 19:23,377.12701,363,Rest
26/03/2021 19:26,376.18701,364.20001,Rest
26/03/2021 19:29,377.733,366.79999,Rest
26/03/2021 19:32,380.98099,371.39999,Rest
26/03/2021 19:35,386.767,375,Rest
26/03/2021 19:38,445.78601,377.79999,Rest
26/03/2021 19:41,484.05701,382.20001,Rest
26/03/2021 19:44,482.75601,384.20001,Rest
26/03/2021 19:47,468.966,385.79999,Rest
26/03/2021 19:50,411.871,385.20001,Rest
26/03/2021 19:53,375.586,384.39999,Rest
26/03/2021 19:56,374.23499,382.39999,Rest
26/03/2021 19:59,379.94199,381.60001,Rest
26/03/2021 20:02,376.746,379.20001,Rest
26/03/2021 20:05,372.24399,370.79999,Rest
26/03/2021 20:08,375.039,366.79999,Rest
26/03/2021 20:11,374.88599,361.60001,Rest
26/03/2021 20:14,374.418,358,Rest
26/03/2021 20:17,379.617,357.20001,Rest
26/03/2021 20:20,377.39801,356.60001,Rest
26/03/2021 20:23,437.117,351.60001,Rest
26/03/2021 20:26,449.866,349.20001,Rest
26/03/2021 20:29,447.09201,344.79999,Rest
26/03/2021 20:32,446.82199,340.39999,Rest
26/03/2021 20:35,384.50101,335,Rest
26/03/2021 20:38,374.15201,331.20001,Rest
26/03/2021 20:41,377.46799,326.79999,Rest
26/03/2021 20:44,379.043,325.39999,Rest
26/03/2021 20:47,378.63699,323.39999,Rest
26/03/2021 20:50,381.25,323.39999,Rest
26/03/2021 20:53,378.85001,324.60001,Rest
26/03/2021 20:56,377.418,324.39999,Rest
26/03/2021 20:59,381.82001,327.79999,Rest
26/03/2021 21:02,378.16501,329.79999,Rest
26/03/2021 21:05,433.87201,334,Rest
26/03/2021 21:08,476.39999,337.60001,Rest
26/03/2021 21:11,473.953,339.20001,Rest
26/03/2021 21:14,474.97501,340.20001,Rest
26/03/2021 21:17,419.95599,340.39999,Rest
26/03/2021 21:20,376.16299,337.79999,Rest
26/03/2021 21:23,376.99799,335.79999,Rest
26/03/2021 21:26,374.13199,335.20001,Rest
26/03/2021 21:29,370.21201,331.79999,Rest
26/03/2021 21:32,370.69,330.79999,Rest
26/03/2021 21:35,366.54599,328.79999,Rest
26/03/2021 21:39,367.80301,327.20001,Rest
26/03/2021 21:42,369.95599,325.60001,Rest
26/03/2021 21:45,370.75699,325.79999,Rest
26/03/2021 21:48,388.80301,326.60001,Rest
26/03/2021 21:51,445.81,329,Rest
26/03/2021 21:54,463.77701,332.60001,Rest
26/03/2021 21:57,466.98099,333.60001,Rest
26/03/2021 22:00,451.53,336,Rest
26/03/2021 22:03,393.798,334.60001,Rest
26/03/2021 22:06,380.07101,332.20001,Rest
26/03/2021 22:09,376.27899,331.60001,Rest
26/03/2021 22:12,373.479,327.79999,Rest
26/03/2021 22:15,376.33801,326.20001,Rest
26/03/2021 22:18,369.81299,318.20001,Rest
26/03/2021 22:21,370.88901,308.20001,Rest
26/03/2021 22:24,376.28799,303,Rest
26/03/2021 22:27,372.77301,300.20001,Rest
26/03/2021 22:30,372.09698,301.79999,Rest
26/03/2021 22:33,370.32101,306.79999,Rest
26/03/2021 22:36,384.659,310.39999,Rest
26/03/2021 22:39,414.81,314.60001,Rest
26/03/2021 22:42,421.42099,322,Rest
26/03/2021 22:45,423.20599,328.39999,Rest
26/03/2021 22:48,404.90302,332.20001,Rest
26/03/2021 22:51,378.65601,333.79999,Rest
26/03/2021 22:54,379.87701,335.60001,Rest
26/03/2021 22:57,383.082,337.39999,Rest
26/03/2021 23:00,381.767,339.39999,Rest
26/03/2021 23:03,380.617,338.79999,Rest
26/03/2021 23:06,379.28,340.60001,Rest
26/03/2021 23:09,374.19,340.20001,Rest
26/03/2021 23:12,376.88501,340.39999,Rest
26/03/2021 23:15,376.91901,341.39999,Rest
26/03/2021 23:18,371.776,338.20001,Rest
26/03/2021 23:21,375.94501,335.39999,Rest
26/03/2021 23:24,375.078,331.60001,Rest
26/03/2021 23:27,372.483,328.20001,Rest
26/03/2021 23:30,376.75299,325,Rest
26/03/2021 23:33,373.18201,324.39999,Rest
26/03/2021 23:36,370.28299,322.79999,Rest
26/03/2021 23:39,373.50299,321.20001,Rest
26/03/2021 23:42,368.965,319,Rest
26/03/2021 23:45,367.522,315.79999,Rest
26/03/2021 23:48,367.80801,310.79999,Rest
26/03/2021 23:51,365.31201,308,Rest
26/03/2021 23:54,368.40399,306.79999,Rest
26/03/2021 23:57,371.59399,308.60001,Rest
27/03/2021 00:00,375.11401,313.79999,Rest
27/03/2021 00:03,379.59799,316.39999,Rest
27/03/2021 00:23,443.64899,312,Rest
27/03/2021 00:26,399.724,308.39999,Rest
27/03/2021 00:29,318.69101,305.20001,Rest
27/03/2021 00:32,285.36401,303.20001,Rest
27/03/2021 00:35,309.405,302.39999,Rest
27/03/2021 00:38,364.87201,305.20001,Rest
27/03/2021 00:41,398.858,307.20001,Rest
27/03/2021 00:44,421.401,306.39999,Rest
27/03/2021 00:47,403.45801,304.79999,Rest
27/03/2021 00:50,384.16,299.79999,Rest
27/03/2021 00:53,381.46899,296.60001,Rest
27/03/2021 00:56,382.41901,292.79999,Rest
27/03/2021 00:59,383.42499,292,Rest
27/03/2021 01:02,384.95401,291,Rest
27/03/2021 01:05,389.207,292.20001,Rest
27/03/2021 01:08,393.746,295.39999,Rest
27/03/2021 01:11,393.31699,297.20001,Rest
27/03/2021 01:14,397.254,301.20001,Rest
27/03/2021 01:17,390.76199,302.60001,Rest
27/03/2021 01:20,385.384,303.20001,Rest
27/03/2021 01:23,388.21899,304.79999,Rest
27/03/2021 01:26,378.94501,304.79999,Rest
27/03/2021 01:29,357.73199,303.79999,Rest
27/03/2021 01:32,329.01999,302.20001,Rest
27/03/2021 01:35,326.03101,299.39999,Rest
27/03/2021 01:38,332.65399,294.60001,Rest
27/03/2021 01:41,354.677,290.39999,Rest
27/03/2021 01:44,383.39301,282.79999,Rest
27/03/2021 01:47,388.513,278.39999,Rest
27/03/2021 01:50,386.353,274.39999,Rest
27/03/2021 01:53,386.702,272.39999,Rest
27/03/2021 01:56,369.97299,270.79999,Rest
27/03/2021 01:59,332.59799,270.39999,Rest
27/03/2021 02:02,280.01001,269,Rest
27/03/2021 02:05,245.98599,266.39999,Rest
27/03/2021 02:08,259.55801,257.29999,Rest
27/03/2021 02:11,298.017,251.3,Rest
27/03/2021 02:14,362.297,241.5,Rest
27/03/2021 02:17,389.44299,237.3,Rest
27/03/2021 02:20,343.384,237,Rest
27/03/2021 02:23,310.19601,236.7,Rest
27/03/2021 02:26,290.79901,234.89999,Rest
27/03/2021 02:29,298.694,233.3,Rest
27/03/2021 02:32,343.33701,231.60001,Rest
27/03/2021 02:35,347.64099,230.10001,Rest
27/03/2021 02:38,309.444,232.7,Rest
27/03/2021 02:41,272.94901,235.60001,Rest
27/03/2021 02:44,232.067,238.10001,Rest
27/03/2021 02:47,230.439,240.5,Rest
27/03/2021 02:50,285.83801,239.3,Rest
27/03/2021 02:53,333.983,239.2,Rest
27/03/2021 02:56,395.362,240.3,Rest
27/03/2021 02:59,400.56,240,Rest
27/03/2021 03:02,343.05899,242,Rest
27/03/2021 03:05,301.40799,242.39999,Rest
27/03/2021 03:08,234.786,242.7,Rest
27/03/2021 03:11,238.19,242.10001,Rest
27/03/2021 03:14,299.81,239.2,Rest
27/03/2021 03:17,342.45499,235.7,Rest
27/03/2021 03:20,387.68399,229,Rest
27/03/2021 03:23,371.04999,225.89999,Rest
27/03/2021 03:26,311.09799,223.39999,Rest
27/03/2021 03:29,268.00699,222.7,Rest
27/03/2021 03:32,220.94099,223.10001,Rest
27/03/2021 03:35,221.528,223.5,Rest
27/03/2021 03:38,282.647,224.60001,Rest
27/03/2021 03:41,326.64999,225.2,Rest
27/03/2021 03:44,392.81201,227.2,Rest
27/03/2021 03:47,408.15302,227.39999,Rest
27/03/2021 03:50,341.70401,228.5,Rest
27/03/2021 03:53,290.87,230.3,Rest
27/03/2021 03:56,231.25,232,Rest
27/03/2021 03:59,248.681,232.89999,Rest
27/03/2021 04:02,269.92401,232.39999,Rest
27/03/2021 04:05,274.18799,232.10001,Rest
27/03/2021 04:08,305.673,233.60001,Rest
27/03/2021 04:11,321.60501,235.10001,Rest
27/03/2021 04:14,344.79099,237,Rest
27/03/2021 04:17,342.48599,237.8,Rest
27/03/2021 04:20,303.409,237.2,Rest
27/03/2021 04:23,253.468,237.8,Rest
27/03/2021 04:26,218.104,239.2,Rest
27/03/2021 04:29,254.13,239.39999,Rest
27/03/2021 04:32,312.56799,239,Rest
27/03/2021 04:35,318.48599,238.2,Rest
27/03/2021 04:38,366.05801,235.8,Rest
27/03/2021 04:41,381.32999,234.60001,Rest
27/03/2021 04:44,383.48999,230.39999,Rest
27/03/2021 04:47,382.457,227.3,Rest
27/03/2021 04:50,331.35599,224.7,Rest
27/03/2021 04:53,283.51901,223.3,Rest
27/03/2021 04:56,235.25,223.2,Rest
27/03/2021 04:59,277.05301,222.3,Rest
27/03/2021 05:02,337.82901,217.5,Rest
27/03/2021 05:05,376.26801,213.10001,Rest
27/03/2021 05:08,381.63901,206.89999,Rest
27/03/2021 05:11,331.755,203.89999,Rest
27/03/2021 05:14,267.327,200.89999,Rest
27/03/2021 05:17,260.45901,197.2,Rest
27/03/2021 05:20,282.51599,191,Rest
27/03/2021 05:23,291.444,187.7,Rest
27/03/2021 05:26,318.38501,186.5,Rest
27/03/2021 05:29,334.11301,189.39999,Rest
27/03/2021 05:32,371.82501,197.60001,Rest
27/03/2021 05:35,409.20099,202.7,Rest
27/03/2021 05:38,414.31201,208,Rest
27/03/2021 05:41,368.92099,212.10001,Rest
27/03/2021 05:44,301.48401,216,Rest
27/03/2021 05:47,293.41,218.10001,Rest
27/03/2021 05:50,312.19199,219.60001,Rest
27/03/2021 05:53,340.043,218.8,Rest
27/03/2021 05:56,383.55499,215.60001,Rest
27/03/2021 05:59,369.98499,212.3,Rest
27/03/2021 06:02,325.72501,208.5,Rest
27/03/2021 06:05,330.39099,206.10001,Rest
27/03/2021 06:08,359.26001,207.89999,Rest
27/03/2021 06:11,374.73499,209.8,Rest
27/03/2021 06:14,376.73999,212.89999,Rest
27/03/2021 06:17,345.21701,216.5,Rest
27/03/2021 06:20,295.358,219.7,Rest
27/03/2021 06:23,301.936,219.60001,Rest
27/03/2021 06:26,369.52899,220.5,Rest
27/03/2021 06:29,409.35001,220.5,Rest
27/03/2021 06:32,445.13199,218.60001,Rest
27/03/2021 06:35,417.63501,219.8,Rest
27/03/2021 06:38,340.33801,221,Rest
27/03/2021 06:41,309.88101,222.39999,Rest
27/03/2021 06:44,329.33801,230.2,Rest
27/03/2021 06:47,373.629,237.39999,Rest
27/03/2021 06:50,439.95099,248.60001,Rest
27/03/2021 06:53,441.65601,256,Rest
27/03/2021 06:56,360.47198,263.20001,Rest
27/03/2021 06:59,328.284,268.60001,Rest
27/03/2021 07:02,337.77899,276.79999,Rest
27/03/2021 07:05,373.069,283.39999,Rest
27/03/2021 07:08,437.27701,291.20001,Rest
27/03/2021 07:11,444.33899,293.39999,Rest
27/03/2021 07:14,380.34,296.60001,Rest
27/03/2021 07:17,328.72101,298.79999,Rest
27/03/2021 07:20,305.07599,304.20001,Rest
27/03/2021 07:23,305.75201,307.20001,Rest
27/03/2021 07:26,342.78299,305.39999,Rest
27/03/2021 07:29,376.44101,300.39999,Rest
27/03/2021 07:32,383.55301,289.60001,Rest
27/03/2021 07:35,379.36899,280.60001,Rest
27/03/2021 07:38,379.70801,270.10001,Rest
27/03/2021 07:41,382.66299,264.70001,Rest
27/03/2021 07:44,384.63599,257.39999,Rest
27/03/2021 07:47,385.12201,253.7,Rest
27/03/2021 07:50,384.85599,248.7,Rest
27/03/2021 07:53,379.117,245.7,Rest
27/03/2021 07:56,373.97299,241.3,Rest
27/03/2021 07:59,387.19699,238.39999,Rest
27/03/2021 08:02,406.08701,236,Rest
27/03/2021 08:05,426.173,235.5,Rest
27/03/2021 08:08,422.34698,232.2,Rest
27/03/2021 08:11,379.90701,233.10001,Rest
27/03/2021 08:14,363.03,233.39999,Rest
27/03/2021 08:17,356.96399,231.7,Rest
27/03/2021 08:20,388.784,232.8,Rest
27/03/2021 08:23,438.50101,234.2,Rest
27/03/2021 08:26,454.69199,235.89999,Rest
27/03/2021 08:29,453.49701,236.60001,Rest
27/03/2021 08:32,453.638,239.60001,Rest
27/03/2021 08:35,442.97101,240,Rest
27/03/2021 08:38,391.797,241.10001,Rest
27/03/2021 08:41,365.785,242.60001,Rest
27/03/2021 08:44,361.31201,243.8,Rest
27/03/2021 08:47,364.46201,241.8,Rest
27/03/2021 08:50,417.69199,238.39999,Rest
27/03/2021 08:53,447.87701,237.39999,Rest
27/03/2021 08:56,453.02399,237,Rest
27/03/2021 08:59,451.039,237.2,Rest
27/03/2021 09:02,446.957,237,Rest
27/03/2021 09:05,440.37299,235.8,Rest
27/03/2021 09:08,396.15201,231.60001,Rest
27/03/2021 09:11,401.09,229.5,Rest
27/03/2021 09:14,462.595,231.5,Rest
27/03/2021 09:17,466.681,234.89999,Rest
27/03/2021 09:20,475.841,236.5,Rest
27/03/2021 09:23,470.70499,241.5,Rest
27/03/2021 09:26,421.16199,246.60001,Rest
27/03/2021 09:29,418.772,246.2,Rest
27/03/2021 09:32,442.80301,248.2,Rest
27/03/2021 09:35,447.703,250,Rest
27/03/2021 09:38,444.384,252.2,Rest
27/03/2021 09:41,445.73499,253.89999,Rest
27/03/2021 09:44,448.93701,256.60001,Rest
27/03/2021 09:47,452.117,257.60001,Rest
27/03/2021 09:50,450.271,255.89999,Rest
27/03/2021 09:53,451.914,254.2,Rest
27/03/2021 09:56,452.99399,252.60001,Rest
27/03/2021 09:59,454.694,251.2,Rest
27/03/2021 10:02,452.742,249.89999,Rest
27/03/2021 10:05,448.715,250.10001,Rest
27/03/2021 10:08,447.565,251.39999,Rest
27/03/2021 10:11,448.19,252,Rest
27/03/2021 10:14,494.379,251.89999,Rest
27/03/2021 10:17,523.73499,255.3,Rest
27/03/2021 10:20,533.43701,260.39999,Rest
27/03/2021 10:23,524.336,260,Rest
27/03/2021 10:26,483.642,266.60001,Rest
27/03/2021 10:29,459.66199,267.39999,Rest
27/03/2021 10:32,448.12201,264.79999,Rest
27/03/2021 10:35,481.806,265.60001,Rest
27/03/2021 10:38,518.271,266,Rest
27/03/2021 10:41,515.14398,265.60001,Rest
27/03/2021 10:44,520.276,266.20001,Rest
27/03/2021 10:47,532.10699,267.79999,Rest
27/03/2021 10:50,567.086,267.79999,Rest
27/03/2021 10:53,579.61798,268.39999,Rest
27/03/2021 10:56,632.33002,270.79999,Rest
27/03/2021 10:59,642.78699,272.39999,Rest
27/03/2021 11:02,593.67902,271.79999,Rest
27/03/2021 11:05,580.34698,272.60001,Rest
27/03/2021 11:08,533.07098,276.39999,Rest
27/03/2021 11:11,483.51901,277.79999,Rest
27/03/2021 11:14,485.26401,279.79999,Rest
27/03/2021 11:17,542.68298,283.20001,Rest
27/03/2021 11:20,581.18799,285.79999,Rest
27/03/2021 11:23,568.565,286,Rest
27/03/2021 11:26,598.94299,290.79999,Rest
27/03/2021 11:29,598.22302,293,Rest
27/03/2021 11:32,579.46802,296.20001,Rest
27/03/2021 11:35,597.63397,297.39999,Rest
27/03/2021 11:38,615.63202,298.79999,Rest
27/03/2021 11:41,610.89899,297.20001,Rest
27/03/2021 11:44,581.79498,292.60001,Rest
27/03/2021 11:47,596.72998,290.39999,Rest
27/03/2021 11:50,602.06,288,Rest
27/03/2021 11:53,589.646,288,Rest
27/03/2021 11:56,576.92297,288.79999,Rest
27/03/2021 11:59,573.14001,290,Rest
27/03/2021 12:02,572.41901,290.20001,Rest
27/03/2021 12:05,580.56201,289.20001,Rest
27/03/2021 12:08,622.56403,289.60001,Rest
27/03/2021 12:11,602.71503,290.79999,Rest
27/03/2021 12:14,583.797,289.60001,Rest
27/03/2021 12:17,567.69702,288.60001,Rest
27/03/2021 12:20,544.05902,287.39999,Rest
27/03/2021 12:23,585.30499,287,Rest
27/03/2021 12:26,557.22302,287.60001,Rest
27/03/2021 12:29,517.12701,289,Rest
27/03/2021 12:32,498.42499,290.79999,Rest
27/03/2021 12:35,443.77499,289.60001,Rest
27/03/2021 12:38,468.67999,286.79999,Rest
27/03/2021 12:41,536.47601,284.60001,Rest
27/03/2021 12:44,601.69897,280.60001,Rest
27/03/2021 12:47,608.633,277.60001,Rest
27/03/2021 12:50,615.53998,273.20001,Rest
27/03/2021 12:53,611.94897,271.79999,Rest
27/03/2021 12:56,589.73999,269.60001,Rest
27/03/2021 12:59,608.85199,270.60001,Rest
27/03/2021 13:02,616.70599,272.79999,Rest
27/03/2021 13:05,587.237,272.39999,Rest
27/03/2021 13:08,558.05603,272,Rest
27/03/2021 13:11,596.78302,271.60001,Rest
27/03/2021 13:14,573.36603,270.39999,Rest
27/03/2021 13:17,539.08099,269,Rest
27/03/2021 13:20,589.841,267.39999,Rest
27/03/2021 13:23,537.79199,266.60001,Rest
27/03/2021 13:26,526.55499,263.79999,Rest
27/03/2021 13:29,586.48297,263,Rest
27/03/2021 13:32,541.96002,259.39999,Rest
27/03/2021 13:35,568.05902,258.79999,Rest
27/03/2021 13:38,602.828,261,Rest
27/03/2021 13:41,594.64899,262.79999,Rest
27/03/2021 13:44,585.15302,266.39999,Rest
27/03/2021 13:47,599.83801,265.39999,Rest
27/03/2021 13:50,601.35498,264.79999,Rest
27/03/2021 13:53,606.63702,265.60001,Rest
27/03/2021 13:56,618.85199,266.39999,Rest
27/03/2021 13:59,623.31201,267.39999,Rest
27/03/2021 14:02,598.15399,270.20001,Rest
27/03/2021 14:05,541.96802,271.39999,Rest
27/03/2021 14:08,519.42603,273.79999,Rest
